business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,Food,Restaurants,Bars,CoffeeTea,SpecFood,FastFood,Bakeries,Desserts,SushiBars,Cafes,Canadian,Juice,Pubs,EthnicFood,Japanese,IceCream,Sandwiches,Breakfast,Lounges,Chinese,Beer,Burgers,Wine,Shopping,American,Monday,Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday,fullbar,beerandwine,PriceRange1,PriceRange2,PriceRange3,PriceRange4,FreeWiFi,quiet_noise,veryloud_noise,loud_noise,PaidWiFi,GoodForKids,RestaurantsReservations,Caters,RestaurantsTableService,RestaurantsTakeOut,OutdoorSeating,BikeParking,HasTV,RestaurantsGoodForGroups,RestaurantsDelivery,checkins,UserExp,compliment_count,Simplified_PostalCode,PricingRange,DaysOpen
yY3jNsrpCyKTqQuRuLV8gw,Cactus Club Cafe,77 Adelaide Street W,Toronto,ON,M5H 1P9,43.6493839,-79.3825073,4,393,1,"Restaurants, Cocktail Bars, Nightlife, Canadian (New), Bars",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-1:0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,594,34,1,H,3,7
lW4OdDBuPMso9BESHWaxig,Citizenry,982 Queen Street W,Toronto,ON,M6J 1H1,43.6443817,-79.4180394,4.5,14,1,"Shopping, Coffee & Tea, Cafes, Fashion, Restaurants, Women's Clothing, Food",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1/1/1900 0:00,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,12,3,0,J,1,6
l8NsRjvc9rsxzqmWA4BLeg,Starbucks,1020 Kingston Road,Toronto,ON,M4E 1T4,43.68085247,-79.2849937,3,9,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:0-21:0,6:30-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,108,2,0,E,2,7
s6WtB9ua3yf5HrZ16CmmwA,Barrio Lounge,896 Queen St E,Toronto,ON,M4M 1J3,43.660498,-79.3429538,3,9,0,"Nightlife, American (New), Lounges, Canadian (New), Restaurants, Bars",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,7,2,0,M,2,7
48Q6B1xQMrXuJIm9ABJvlw,Bar Lokys,1573 Bloor Street W,Toronto,ON,M6P 1A6,43.655839,-79.4541255,4.5,4,1,"Nightlife, Sports Bars, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:0-23:0,11:0-17:0,17:0-0:0,17:0-0:0,17:0-0:0,16:0-2:0,16:0-2:0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5,1,0,P,1,7
7mRKyX7ryuJTPs3Rcaxh4A,Hamdi Restaurant,18 Rexdale Boulevard,Toronto,ON,M9W 5Z3,43.7143226,-79.5570968,3.5,20,1,"Specialty Food, Restaurants, African, Imported Food, Ethnic Food, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,13,1,0,W,2,7
BYDs_o6U4CLxJec8k1Q90Q,Poke Guys,"112 Elizabeth Street, Unit 1",Toronto,ON,M5G 1P5,43.6548152,-79.3851823,4,319,1,"Poke, Restaurants, Hawaiian, Food, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:0-0:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,429,23,0,G,2,7
3gIBv8eLFqvqo79ajLK3fg,Watson's,388 Richmond Street W,Toronto,ON,M5V 3P1,43.64800104,-79.39529758,4,13,1,"Dive Bars, Nightlife, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,31,2,0,V,2,7
BLXnpL5F09K453qK3x-aew,Bonga Buldak,710 Yonge St,Toronto,ON,M4Y 2B3,43.6681879,-79.386228,2,9,1,Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,Y,2,7
0_MI3uzOP0MMPNSfj5zB-g,Monami Sushi,378 Oakwood Avenue,Toronto,ON,M6E 2W1,43.6875682,-79.4388895,3,17,0,"Restaurants, Japanese, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,19,2,0,E,2,7
f51YniULra1Fz01jwILh8Q,The Ceili Cottage,1301 Queen Street E,Toronto,ON,M4L 1C2,43.663504,-79.3280041,3.5,126,0,"Nightlife, Specialty Food, Restaurants, Bars, Seafood Markets, Pubs, Irish, Food",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17:0-0:0,11:0-22:30,17:0-0:0,17:0-0:0,17:0-0:0,17:0-2:0,11:0-2:0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,255,30,0,L,2,7
Iov02yUKZVj-Z3A3u37ExA,River Tai Restaurant,92 Harbord Street,Toronto,ON,M5S 1G5,43.6629816,-79.4030688,4,16,1,"Thai, Specialty Food, Chinese, Restaurants, Food, Ethnic Food",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,0,S,1,7
RZnKgYAnLVLHtSb1ALqSwA,Subway,"366 Bloor Street E, Unit 4",Toronto,ON,M4W 1H4,43.6723987,-79.3777934,3,6,1,"Sandwiches, Restaurants, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7:0-22:30,9:0-22:0,7:0-22:30,7:0-22:30,7:0-22:30,7:0-22:30,8:0-22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,W,2,7
8m1-8UjuWYDyQ5vgKiTdyw,Second Cup,2075 Bayview Ave,Toronto,ON,M4N 3M5,43.7228457,-79.3728749,2.5,3,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,N,3,7
zc1ar3nRmsX5bjRCn9A13g,Timothy's World Coffee,1407 Yonge St,Toronto,ON,M4T 1Y7,43.6873433,-79.3934306,3,3,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,T,2,7
Bw_rDtU2REt7ZlkPWT21kg,Sunny Foodmart,1620 Albion Road,Toronto,ON,M9V 4B4,43.74231304,-79.59043267,4,4,1,"Ethnic Food, Imported Food, Specialty Food, Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,V,2,7
a9rtIs2HFduGiMLgqbS5IA,Food Basics,1070 Pape Avenue,Toronto,ON,M4K 3W5,43.6906534,-79.3496359,2.5,7,1,"Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-22:0,8:0-21:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,17,2,0,K,1,7
wNL_e37flI29_nNVU3fVKQ,Pancho's Bakery,658 College Street,Toronto,ON,M6G 1B7,43.6473637,-79.38994276,5,5,0,"Food Trucks, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,2,0,G,1,7
W8D-GbPDFCWkZpdlQoYH0g,Republic,25 Nelson Street,Toronto,ON,M5V 0G2,43.6488191,-79.3883242,4.5,13,0,"Bakeries, Coffee & Tea, Cafes, Restaurants, Desserts, Food",1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-17:0,9:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,9:0-17:0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,29,4,0,V,2,7
CixUHFjnRbetktdgb6lv1A,Temaki Express,269 Danforth Avenue,Toronto,ON,M4K 1N2,43.67676491,-79.35565236,3,7,0,"Restaurants, Japanese, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11:30-21:0,1/1/1900 0:00,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,3,0,0,K,1,6
gpN0iUpDl7BN2IUwzB7oMQ,Kibo Sushi House,1169 Queen Street E,Toronto,ON,M4M 1L5,43.6625998,-79.3326829,4,66,1,"Japanese, Restaurants, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12:0-21:30,16:0-22:0,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,103,14,0,M,2,7
mq39uyLVCwsUyDULr2qi3g,Starbucks,1062 Gerrard Street E,Toronto,ON,M4M 1Z6,43.6692196,-79.3356473,4,13,0,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:0-9:0,7:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,7:0-21:0,7:0-21:0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,452,5,1,M,2,7
cQK9M2JAwETQnnBoYyua5A,The Senator,249 Victoria Street,Toronto,ON,M5B 1T8,43.655749,-79.3789921,4,428,1,"Bars, Breakfast & Brunch, Canadian (New), Nightlife, Lounges, Desserts, Diners, Cafes, Restaurants, Coffee & Tea, Food",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7:30-14:30,8:0-14:30,7:30-21:0,7:30-21:0,7:30-21:0,7:30-21:0,8:0-21:0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1325,81,1,B,2,7
VMfEWlSwDt9fhwNN868NNA,Pray Tell,838 College Street,Toronto,ON,M6H 1A2,43.6544412,-79.4230321,4,54,1,"Restaurants, Tapas/Small Plates, Nightlife, Tapas Bars, Breakfast & Brunch, Bars, Cocktail Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1/1/1900 0:00,11:0-16:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-1:0,18:0-1:0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,53,13,1,H,2,6
jcvRqcxSw0QcP0ahDVV7rA,JJ Bean,90 Eglinton Avenue E,Toronto,ON,M4P 2Y3,43.7076046,-79.3958331,4,11,1,"Coffee & Tea, Coffee & Tea Supplies, Bakeries, Food",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:0-18:0,8:0-16:0,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,8:0-16:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19,5,0,P,2,7
8Sx63K4KRZ0vGaUfZGqxZw,Aroma Espresso Bar,3343 Yonge Street,Toronto,ON,M4N 2M4,43.7311051,-79.40336848,3.5,15,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7:30-20:0,8:0-20:0,7:30-20:0,7:30-20:0,7:30-20:0,7:30-20:0,8:0-20:0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,24,1,0,N,2,7
Lj-lAWgaFbvFYZ7QSubq6g,Quick Pita,188 Eglinton Ave E,Toronto,ON,M4P,43.708324,-79.3927485,1.5,19,0,"Restaurants, Middle Eastern, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,7,0,0,P,2,7
2Sc3DZE5hGEE1LsThJx6nw,The Marquis of Granby,418 Church Street,Toronto,ON,M5B 2A3,43.6609586,-79.3791112,3.5,14,0,"Pubs, Nightlife, Bars",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,18,2,0,B,2,7
8SzIByU_R2lUixoRXsQiuQ,The Beer Store,350 Queens Quay W,Toronto,ON,M5V 3A7,43.6385022,-79.3890938,3.5,6,1,"Beer, Wine & Spirits, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10:0-20:0,11:0-18:0,10:0-20:0,10:0-20:0,10:0-21:0,10:0-21:0,10:0-21:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,77,2,0,V,2,7
6_0DEmd4ZFkjD82YNVmIsA,The Epicure Shop,473 Parliament Street,Toronto,ON,M5A 3A3,43.6641081,-79.3676651,3.5,17,1,"Food, Sandwiches, Restaurants, Cheese Shops, Specialty Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,129,7,0,A,2,7
VKKC3SVIjrA6yf1OFLogvg,Cob's Bread,156 Danforth Avenue,Toronto,ON,M4K 1N1,43.6767017,-79.3574901,5,4,1,"Bakeries, Food",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:0-19:30,6:0-18:0,6:0-19:30,6:0-19:30,6:0-19:30,6:0-19:30,6:0-19:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,2,0,K,2,7
E0QRR3IO5fs9gXst0lOfpA,Nightowl,647 College Street,Toronto,ON,M6G 1B7,43.6546916,-79.4157868,4,29,1,"Nightlife, Restaurants, Music Venues, Canadian (New), Bars, Arts & Entertainment, Arcades, Cocktail Bars",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,20:0-2:0,1/1/1900 0:00,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,49,4,0,G,2,5
2L4rNP5kjRXCxxspYPRTdA,Fabulous Bar & Cafe,635 Bay St,Toronto,ON,M5G 1M7,43.6568076,-79.3834678,3,6,1,"Nightlife, Dive Bars, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,G,3,7
q0Yj68PIi5ebK5Foycs-HA,La Stella Restaurant and Bar,55 St. Clair Avenue W,Toronto,ON,M4V 2Y7,43.6864123,-79.4000493,3,5,0,"Restaurants, Italian, Nightlife, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:0-21:0,1/1/1900 0:00,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,1/1/1900 0:00,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,6,0,0,V,2,5
yA0ZXcltQDNKO5pasfMgZw,Tropical  Energy Juice Bar,"199 Bay Street, Commerce Court",Toronto,ON,M5L 1L5,43.64833533,-79.37822758,4.5,12,1,"Juice Bars & Smoothies, Food",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6:30-17:30,1/1/1900 0:00,6:30-17:30,6:30-17:30,6:30-17:30,6:30-17:30,1/1/1900 0:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,1,0,L,1,5
WNnkyVvBfY1vTqiqSufZQA,Cibo Wine Bar,2472 Yonge Street,Toronto,ON,M4P 2H5,43.7113987,-79.399712,3,128,1,"Restaurants, Nightlife, Italian, Wine Bars, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-2:0,11:30-2:0,11:30-2:0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,131,13,0,P,3,7
lF3hZ9Drs493MPtji2AqIA,Momofuku Nikai,"190 University Avenue, 2nd Floor",Toronto,ON,M5H 0A3,43.6493689,-79.3859219,4,17,0,"Event Planning & Services, Venues & Event Spaces, Nightlife, Cocktail Bars, Lounges, Beer, Wine & Spirits, Desserts, Food, Bars",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,17:0-23:0,1/1/1900 0:00,17:0-23:0,17:0-23:0,17:0-23:0,17:0-0:0,17:0-0:0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,67,5,0,H,3,6
oLzApuB8Smdi48ArtTtZOQ,Wise Guys Deluxe Grill & Bar,2301 Ave Danforth,Toronto,ON,M4C 1K5,43.6869015,-79.3075378,2.5,3,0,"Nightlife, Bars, Dive Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,C,1,7
JNuVMuiF4qGb6IPLlPjhMw,Embassy Nightclub,117 Peter St,Toronto,ON,M5V 2H3,43.6483494,-79.3930793,2.5,6,0,"Lounges, Nightlife, Dance Clubs, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,V,3,7
YwTtrKCE_9OaMe9xASCOkA,Szechuan Express,260 Yonge St,Toronto,ON,M5B 2M8,43.6540618,-79.3800507,2,16,1,"Chinese, Restaurants, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,21,3,0,B,2,7
MsVpU_HyFfwBNlcwHML81A,Popeyes Louisiana Kitchen,"2765 Lake Shore Boulevard, Unit 102",Toronto,ON,M8V 1H2,43.60195722,-79.49930038,3,4,1,"Restaurants, Seafood, Chicken Wings, American (Traditional), Cajun/Creole, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,11,0,0,V,2,7
MzEH3h8meWt7fW146U7y0g,Rooster Coffee House,343 King Street E,Toronto,ON,M5A,43.6517878,-79.3654866,4.5,95,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7:0-20:0,7:0-19:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-19:0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,266,16,0,A,1,7
7P7WApj9MaUmN4RbwfA8xQ,David's Tea,"900 Dufferin Street, Unit 229",Toronto,ON,M6H 4B1,43.65671952,-79.43609162,4,4,1,"Coffee & Tea Supplies, Tea Rooms, Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-21:0,11:0-18:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,9:30-21:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,H,2,7
9rdkkaK68TpTt0TQC5w7Qw,Wallace Espresso,1642 Dupont Street,Toronto,ON,M6P 3T2,43.66486852,-79.45575596,4,8,1,"Cafes, Restaurants, Coffee & Tea, Food",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-16:0,8:0-17:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,14,1,0,P,1,7
8qGgnVx8GM6-xra7_Ijzzw,Hogtown Smoke,301 Front Street W,Toronto,ON,M5V 2T6,43.6425657,-79.3870557,3,22,1,"Food Stands, Restaurants, Barbeque, Food Trucks, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:0-15:0,1/1/1900 0:00,11:0-15:0,1/1/1900 0:00,11:0-15:0,11:0-15:0,1/1/1900 0:00,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,18,5,0,V,2,4
YVb-l0FzwAuD9R8jNmR_zQ,The Uptown Pubhouse,3185 Yonge Street,Toronto,ON,M4N 2L4,43.72756236,-79.40273811,3.5,21,1,"Nightlife, Pubs, Bars",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11:0-13:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,23,3,0,N,2,7
8WOcG9JkH1Iy0lWFKg-4rg,Bake Shoppe,859 College Street,Toronto,ON,M6H 1A1,43.6540387,-79.4234573,4,32,1,"Bakeries, Food",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,12:0-18:0,1/1/1900 0:00,12:0-20:0,12:0-20:0,12:0-20:0,11:0-20:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,34,1,0,H,2,5
cuyPAX7EceQkLmhKqo-ASA,Magnolia Fine Foods,548 College Street,Toronto,ON,M6G 1B1,43.65579189,-79.41178245,1.5,14,1,"Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,0,G,3,7
isYj0rlYyUv3bUd4ZChxlQ,Sashimi Island,635 College Street,Toronto,ON,M6G 1B5,43.6546969,-79.4150229,3,61,1,"Restaurants, Japanese, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16:30-23:0,15:0-23:0,16:30-23:0,16:30-23:0,16:30-23:0,15:0-23:0,15:0-23:0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,44,5,0,G,2,7
VTD3bSFVOOemJ4ztlvb7TA,Snow Lava,413 Spadina Avenue,Toronto,ON,M5T 2G6,43.65694251,-79.39936113,3.5,24,1,"Desserts, Ice Cream & Frozen Yogurt, Coffee & Tea, Food",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13:30-21:30,13:30-21:30,13:30-21:30,13:30-21:30,13:30-21:30,13:0-22:0,13:0-22:0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,43,2,0,T,2,7
